,question,id,answer,count,cluster,sentiment
26792,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,управление отрядом,1.0,,
26793,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,работа в команде,1.0,,
26794,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,сауна в подвале,1.0,,
26795,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,что на обед,1.0,,
26796,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,правильная организация,1.0,,
26797,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,где хамам,1.0,,
26798,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как попасть в сауну,1.0,,
26799,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,все о безопасности,1.0,,
26800,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как управлять людьми,1.0,,
26801,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,всё,1.0,,
26802,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,сколько вы зарабатываете?,1.0,,
26803,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,эффективная работа,1.0,,
26804,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,сколько вы зарабатывает?,1.0,,
26805,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,кто этот ваш росатом,1.0,,
26806,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,экологическая составляющая,1.0,,
26807,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как работать в команде,1.0,,
26808,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,где сауна,1.0,,
26809,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,перспективы трудоустройства,1.0,,
26810,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,инновации в отрасли,1.0,,
26811,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,устройство росатома,1.0,,
26812,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,сколько вы зарабатываете?,1.0,,
26813,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,сколько вы зарабатываете?,1.0,,
26814,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,управление персоналом,1.0,,
26815,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,работа в команде,1.0,,
26816,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,управление,1.0,,
26817,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,работа с коллективом,1.0,,
26818,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,что будет на обед,1.0,,
26819,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как выстроить работу в команде,1.0,,
26820,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,обязанности командира,1.0,,
26821,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как выстроить карьеру,1.0,,
26822,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,цели росатома,1.0,,
26823,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,ценности росатома,1.0,,
26824,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,руководство проектом,1.0,,
26825,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как устроиться на росатом,1.0,,
26826,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,о гк росатома,1.0,,
26827,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,где сауна,1.0,,
26828,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как управлять людьми:),1.0,,
26829,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,навыки командной работы,1.0,,
26830,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как устроена гк,1.0,,
26831,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,россия,1.0,,
26832,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как мотивировать ?,1.0,,
26833,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как заработать много денег,1.0,,
26834,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,организация работы в команде,1.0,,
26835,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,работа в команде,1.0,,
26836,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,как устроиться в росатом,1.0,,
26837,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,"работа в команде, атланты",1.0,,
26838,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,что такое росатом,1.0,,
26839,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,секрет успеха,1.0,,
26840,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,реализация,1.0,,
26841,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,безопасность на атомной стройк,1.0,,
26842,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,быстрое обучение,1.0,,
26843,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,безопасность,1.0,,
26844,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,командная работа,1.0,,
26845,Что вы хотите узнать на VIII Отраслевой Школе командиров студенческих строительных отрядов,6769.0,управление людьми,1.0,,
26846,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,силы,1.0,,
26847,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,поколение,1.0,,
26848,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,"свое время, эмоции, энергеиику",1.0,,
26849,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26850,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26851,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,массаж 8800555535,1.0,,
26852,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26853,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,опыт,1.0,,
26854,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26855,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергию,1.0,,
26856,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергия,1.0,,
26857,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,активность,1.0,,
26858,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,идеи,1.0,,
26859,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,труд,1.0,,
26860,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26861,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергию,1.0,,
26862,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,эмоции,1.0,,
26863,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26864,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,свои знания,1.0,,
26865,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,проблематику жизни,1.0,,
26866,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,активное участие,1.0,,
26867,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,прилежность,1.0,,
26868,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,готовь предоставить кровать,1.0,,
26869,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,поделиться своим опытом,1.0,,
26870,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,пустить в комнату,1.0,,
26871,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,5 рублей,1.0,,
26872,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,себя,1.0,,
26873,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,эмоции,1.0,,
26874,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,эмоции,1.0,,
26875,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26876,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,"время, амбиции, обьятья",1.0,,
26877,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время и идеи,1.0,,
26878,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,позитив,1.0,,
26879,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,душу,1.0,,
26880,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,кинуть респект,1.0,,
26881,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,себя красивого показать,1.0,,
26882,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,своё время и активное участие,1.0,,
26883,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26884,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,голову эмоции знания атланты,1.0,,
26885,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,большой,1.0,,
26886,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26887,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,душа,1.0,,
26888,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,работа на стройке летом,1.0,,
26889,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,силы,1.0,,
26890,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергию,1.0,,
26891,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,эмоции,1.0,,
26892,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,"сон, энергию, эмоции",1.0,,
26893,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,могу спеть песню,1.0,,
26894,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергия,1.0,,
26895,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,всего себя,1.0,,
26896,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,опыт прошлых строек,1.0,,
26897,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергия,1.0,,
26898,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,база,1.0,,
26899,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,пот и кровь,1.0,,
26900,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,я буду работать в росатоме,1.0,,
26901,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,членский взнос,1.0,,
26902,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,заинтересованность,1.0,,
26903,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26904,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,обратная связь,1.0,,
26905,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,"развитие, агитации",1.0,,
26906,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,распространение,1.0,,
26907,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,душу,1.0,,
26908,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,значки,1.0,,
26909,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,"вовлечённость, усердность",1.0,,
26910,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,хочу на красную площадь,1.0,,
26911,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергия; обеспечение кандрами,1.0,,
26912,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26913,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26914,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26915,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26916,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергия,1.0,,
26917,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,желание,1.0,,
26918,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,мотивация,1.0,,
26919,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,готов продать душу,1.0,,
26920,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,кайфовать,1.0,,
26921,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,это база,1.0,,
26922,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,значки,1.0,,
26923,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,душа,1.0,,
26924,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,труд,1.0,,
26925,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,душу,1.0,,
26926,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергия,1.0,,
26927,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,себя,1.0,,
26928,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,сауну,1.0,,
26929,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,организационный,1.0,,
26930,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергия,1.0,,
26931,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26932,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,эмоции,1.0,,
26933,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,сходить в сауну,1.0,,
26934,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,отдать время,1.0,,
26935,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,перенять опыт,1.0,,
26936,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,сходить в сауну,1.0,,
26937,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,все что знаю,1.0,,
26938,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,продам душу,1.0,,
26939,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,креатив,1.0,,
26940,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,это база,1.0,,
26941,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26942,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,силы,1.0,,
26943,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,спосоьности,1.0,,
26944,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,готов продать комиссара,1.0,,
26945,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,как пройти в баню,1.0,,
26946,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,как пройти в баню,1.0,,
26947,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,опыт,1.0,,
26948,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,знания,1.0,,
26949,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26950,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,россия,1.0,,
26951,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,ресурсы,1.0,,
26952,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,себя,1.0,,
26953,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,сходить в сауну,1.0,,
26954,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,эмоции,1.0,,
26955,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,обратная связь,1.0,,
26956,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,5 рублей,1.0,,
26957,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,энергия,1.0,,
26958,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,эмоции,1.0,,
26959,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,сходить в хамам,1.0,,
26960,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,всего себя,1.0,,
26961,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,жизнь,1.0,,
26962,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26963,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,деньги,1.0,,
26964,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,поделиться своим опытом,1.0,,
26965,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26966,Какой вклад вы готовы внести для нашей продуктивной работы?,6770.0,время,1.0,,
26967,Пословицы и поговорки,6811.0,обещанного три года ждут (с),1.0,,
26968,Пословицы и поговорки,6811.0,в коллективе большая сила!,1.0,,
26969,Пословицы и поговорки,6811.0,однапчела немногомеданатаскает,1.0,,
26970,Пословицы и поговорки,6811.0,без внятного тз - результат хз,1.0,,
26971,Пословицы и поговорки,6811.0,рыба гниёт с головы,1.0,,
26972,Пословицы и поговорки,6811.0,"нет друга - ищи, нашёл-береги",1.0,,
26973,Пословицы и поговорки,6811.0,"не имей 100, а имей 100 друзей",1.0,,
26974,Пословицы и поговорки,6811.0,бесплатный сыр только там…,1.0,,
26975,Пословицы и поговорки,6811.0,"любишь кататься, люби и возить",1.0,,
26976,Пословицы и поговорки,6811.0,работаневолквлеснеубежит,1.0,,
26977,Пословицы и поговорки,6811.0,один в поле не воин,1.0,,
26978,Пословицы и поговорки,6811.0,ты мне-я тебе,1.0,,
26979,Пословицы и поговорки,6811.0,"делу время, а потехе час",1.0,,
26980,Пословицы и поговорки,6811.0,кто с@ыт - тот гибнет😉,1.0,,
26981,Пословицы и поговорки,6811.0,взялся за гужь - не говори,1.0,,
26982,Пословицы и поговорки,6811.0,взялся за гужь - не говори,1.0,,
26983,Пословицы и поговорки,6811.0,взялся за гужь - не говори,1.0,,
26984,Пословицы и поговорки,6811.0,"собака лает, караван идёт",1.0,,
26985,Пословицы и поговорки,6811.0,"ученье - свет, а неученье - ть",1.0,,
26986,Пословицы и поговорки,6811.0,без труда не выложишь и рыбку,1.0,,
26987,Пословицы и поговорки,6811.0,один в поле не воин,1.0,,
26988,Пословицы и поговорки,6811.0,норм делай норм будет,1.0,,
26989,Пословицы и поговорки,6811.0,"работа-не волк, в лес не убежи",1.0,,
26990,Пословицы и поговорки,6811.0,работа не волк - в лес не убеж,1.0,,
26991,Пословицы и поговорки,6811.0,один в поле не воин,1.0,,
26992,Самое ценное за сегодня,6847.0,коля не заслужил!,1.0,,
26993,Самое ценное за сегодня,6847.0,борода,1.0,,
26994,Самое ценное за сегодня,6847.0,оригами,1.0,,
26995,Самое ценное за сегодня,6847.0,деньги,1.0,,
26996,Самое ценное за сегодня,6847.0,прекрасные эмоции,1.0,,
26997,Самое ценное за сегодня,6847.0,знания различных компетенций,1.0,,
26998,Самое ценное за сегодня,6847.0,общение с руководством,1.0,,
26999,Самое ценное за сегодня,6847.0,шалыгин,1.0,,
27000,Самое ценное за сегодня,6847.0,болдырев,1.0,,
27001,Самое ценное за сегодня,6847.0,свешников,1.0,,
27002,Самое ценное за сегодня,6847.0,бесплатная вода,1.0,,
27003,Самое ценное за сегодня,6847.0,знакомства с отрядами с мбира,1.0,,
27004,Самое ценное за сегодня,6847.0,оценка оргов,1.0,,
27005,Самое ценное за сегодня,6847.0,новые знания,1.0,,
27006,Самое ценное за сегодня,6847.0,еда,1.0,,
27007,Самое ценное за сегодня,6847.0,шутки громяцкого,1.0,,
27008,Самое ценное за сегодня,6847.0,шутки громяцкого,1.0,,
27009,Самое ценное за сегодня,6847.0,шутки громяцкого,1.0,,
27010,Самое ценное за сегодня,6847.0,шутки громяцкого,1.0,,
27011,Самое ценное за сегодня,6847.0,шутки громяцкого,1.0,,
27012,Самое ценное за сегодня,6847.0,юмор,1.0,,
27013,Самое ценное за сегодня,6847.0,треугольник,1.0,,
27014,Самое ценное за сегодня,6847.0,+ 1 даша,1.0,,
27015,Самое ценное за сегодня,6847.0,+ 1 даша,1.0,,
27016,Самое ценное за сегодня,6847.0,+ 1 даша,1.0,,
27017,Самое ценное за сегодня,6847.0,термос,1.0,,
27018,Самое ценное за сегодня,6847.0,команда,1.0,,
27019,Самое ценное за сегодня,6847.0,общение,1.0,,
27020,Самое ценное за сегодня,6847.0,титан-2,1.0,,
27021,Самое ценное за сегодня,6847.0,еда,1.0,,
27022,Самое ценное за сегодня,6847.0,первые лекции,1.0,,
27023,Самое ценное за сегодня,6847.0,красивые девочки,1.0,,
27024,Самое ценное за сегодня,6847.0,еда,1.0,,
27025,Самое ценное за сегодня,6847.0,знания по проектам,1.0,,
27026,Самое ценное за сегодня,6847.0,5 команда топ,1.0,,
27027,Самое ценное за сегодня,6847.0,ура термос,1.0,,
27028,Самое ценное за сегодня,6847.0,5 команда топ,1.0,,
27029,Самое ценное за сегодня,6847.0,не оригами,1.0,,
27030,Самое ценное за сегодня,6847.0,эээээээ,1.0,,
27031,Самое ценное за сегодня,6847.0,оригами,1.0,,
27032,Самое ценное за сегодня,6847.0,куплю гараж,1.0,,
27033,Самое ценное за сегодня,6847.0,сауна (617),1.0,,
27034,Самое ценное за сегодня,6847.0,управление проектом,1.0,,
27035,Самое ценное за сегодня,6847.0,вкусная еда,1.0,,
27036,Самое ценное за сегодня,6847.0,+ 1 даша,1.0,,
27037,Самое ценное за сегодня,6847.0,вкусно поел,1.0,,
27038,Самое ценное за сегодня,6847.0,близкое знакомство с командой,1.0,,
27039,Самое ценное за сегодня,6847.0,я получила значок росатома,1.0,,
27040,Самое ценное за сегодня,6847.0,я поел,1.0,,
27041,Самое ценное за сегодня,6847.0,свешников,1.0,,
27042,Самое ценное за сегодня,6847.0,еда,1.0,,
27043,Самое ценное за сегодня,6847.0,термос,1.0,,
27044,Самое ценное за сегодня,6847.0,термос,1.0,,
27045,Самое ценное за сегодня,6847.0,бесценные знания,1.0,,
27046,Самое ценное за сегодня,6847.0,вкусная еда:),1.0,,
27047,Самое ценное за сегодня,6847.0,знакомства,1.0,,
27048,Самое ценное за сегодня,6847.0,знания,1.0,,
27049,Самое ценное за сегодня,6847.0,на сауну не успеваем!!!,1.0,,
27050,Самое ценное за сегодня,6847.0,еда,1.0,,
27051,Самое ценное за сегодня,6847.0,еда,1.0,,
27052,Самое ценное за сегодня,6847.0,еда,1.0,,
27053,Самое ценное за сегодня,6847.0,сауна,1.0,,
27054,Самое ценное за сегодня,6847.0,лекция,1.0,,
27055,Самое ценное за сегодня,6847.0,плодотворность,1.0,,
27056,Самое ценное за сегодня,6847.0,знания,1.0,,
27057,Самое ценное за сегодня,6847.0,времяпреровождение,1.0,,
27058,Самое ценное за сегодня,6847.0,фотки по airdrop,1.0,,
27059,Самое ценное за сегодня,6847.0,термос,1.0,,
27060,Самое ценное за сегодня,6847.0,продам гараж,1.0,,
27061,Самое ценное за сегодня,6847.0,еда,1.0,,
27062,Самое ценное за сегодня,6847.0,тренинг по безопасности,1.0,,
27063,Самое ценное за сегодня,6847.0,значки,1.0,,
27064,Самое ценное за сегодня,6847.0,раздатка,1.0,,
27065,Самое ценное за сегодня,6847.0,я поел,1.0,,
27066,Самое ценное за сегодня,6847.0,ужин,1.0,,
27067,Самое ценное за сегодня,6847.0,россия,1.0,,
27068,Самое ценное за сегодня,6847.0,россия,1.0,,
27069,Самое ценное за сегодня,6847.0,россия,1.0,,
27070,Самое ценное за сегодня,6847.0,россия,1.0,,
27071,Самое ценное за сегодня,6847.0,россия,1.0,,
27072,Самое ценное за сегодня,6847.0,термос,1.0,,
27073,Самое ценное за сегодня,6847.0,хорошо проведённое время,1.0,,
27074,Самое ценное за сегодня,6847.0,знания,1.0,,
27075,Самое ценное за сегодня,6847.0,знакомства,1.0,,
27076,Самое ценное за сегодня,6847.0,знания и знакомства,1.0,,
27077,Самое ценное за сегодня,6847.0,понимание и прощение,1.0,,
27078,Самое ценное за сегодня,6847.0,получил почту для отправки cv,1.0,,
27079,Самое ценное за сегодня,6847.0,пироги с мясом очень вкусные,1.0,,
27080,Самое ценное за сегодня,6847.0,люди за столом. информация,1.0,,
27081,Самое ценное за сегодня,6847.0,как попасть в сауну,1.0,,
27082,Самое ценное за сегодня,6847.0,еда,1.0,,
27083,Самое ценное за сегодня,6847.0,диалог о безопасности,1.0,,
27084,Самое ценное за сегодня,6847.0,"завтрак, обед и будущий ужин",1.0,,
27085,Самое ценное за сегодня,6847.0,знакомство с командой,1.0,,
27086,Самое ценное за сегодня,6847.0,знакомства,1.0,,
27087,Самое ценное за сегодня,6847.0,знания по тб,1.0,,
27088,Самое ценное за сегодня,6847.0,я вкусно поель,1.0,,
27089,Самое ценное за сегодня,6847.0,продам гараж,1.0,,
27090,Самое ценное за сегодня,6847.0,продам гараж,1.0,,
27091,Самое ценное за сегодня,6847.0,продам гараж,1.0,,
27092,Самое ценное за сегодня,6847.0,полученный материал,1.0,,
27093,Самое ценное за сегодня,6847.0,улыбки людей,1.0,,
27094,Самое ценное за сегодня,6847.0,время,1.0,,
27095,Самое ценное за сегодня,6847.0,общение с единомышленниками,1.0,,
27096,Самое ценное за сегодня,6847.0,отдых,1.0,,
27097,Самое ценное за сегодня,6847.0,знакомства,1.0,,
27098,Самое ценное за сегодня,6847.0,отряды,1.0,,
27099,Самое ценное за сегодня,6847.0,продам гараж,1.0,,
27100,Самое ценное за сегодня,6847.0,поговорить с геной по делам,1.0,,
27101,Самое ценное за сегодня,6847.0,новое знакомство,1.0,,
27102,Самое ценное за сегодня,6847.0,оригами,1.0,,
27103,Самое ценное за сегодня,6847.0,свешников,1.0,,
27104,Самое ценное за сегодня,6847.0,шалыгин,1.0,,
27105,Самое ценное за сегодня,6847.0,баня,1.0,,
27106,Самое ценное за сегодня,6847.0,баня,1.0,,
27107,Самое ценное за сегодня,6847.0,новые друзья,1.0,,
27108,Самое ценное за сегодня,6847.0,кофе-брейк,1.0,,
27109,Самое ценное за сегодня,6847.0,я,1.0,,
27110,"Кратко (1-4 слова) сформулируйте продолжение фразы ""Мое призвание - это...""",6924.0,создание душевной гармонии,1.0,,
27111,"Кратко (1-4 слова) сформулируйте продолжение фразы ""Мое призвание - это...""",6924.0,образование,1.0,,
27112,"Кратко (1-4 слова) сформулируйте продолжение фразы ""Мое призвание - это...""",6924.0,"создать комфорт. среду ст,сотр",1.0,,
27113,"Кратко (1-4 слова) сформулируйте продолжение фразы ""Мое призвание - это...""",6924.0,помогать,1.0,,
27114,"Кратко (1-4 слова) сформулируйте продолжение фразы ""Мое призвание - это...""",6924.0,разжигать интерес,1.0,,
27115,"Кратко (1-4 слова) сформулируйте продолжение фразы ""Мое призвание - это...""",6924.0,созидание,1.0,,
27116,"Кратко (1-4 слова) сформулируйте продолжение фразы ""Мое призвание - это...""",6924.0,помогать людям реализовываться,1.0,,
27117,"Кратко (1-4 слова) сформулируйте продолжение фразы ""Мое призвание - это...""",6924.0,движение вперед,1.0,,
27118,"Кратко (1-4 слова) сформулируйте продолжение фразы ""Мое призвание - это...""",6924.0,учёба и наука,1.0,,
